宇奈月温泉（うなづき）,https://static.yukoyuko.net/images/onsen/onsen_0511_0001.jpg
氷見温泉郷（ひみ）,https://static.yukoyuko.net/images/onsen/onsen_1056_0001.jpg
小川温泉（おがわ）,https://static.yukoyuko.net/images/onsen/onsen_0513_0001.jpg
ひみ阿尾の浦温泉（ひみあおのうら）,https://static.yukoyuko.net/images/onsen/onsen_0830_0001.jpg
越中つるぎ温泉（えっちゅうつるぎ）,https://static.yukoyuko.net/images/onsen/onsen_1168_0001.jpg
越中となみ野温泉（えっちゅうとなみの）,https://static.yukoyuko.net/images/onsen/onsen_1454_0001.jpg
生地温泉（いくじ）,https://static.yukoyuko.net/images/onsen/onsen_0510_0001.jpg
大牧温泉（おおまき）,https://static.yukoyuko.net/images/onsen/onsen_0512_0001.jpg
福光アローザ温泉（ふくみつあろーざ）,https://static.yukoyuko.net/images/onsen/onsen_0838_0001.jpg
牛岳温泉（うしだけ）,https://static.yukoyuko.net/images/onsen/onsen_1717_0001.jpg
みくりが池温泉（みくりがいけ）,https://static.yukoyuko.net/images/onsen/onsen_2054_0001.jpg
